AT4G15780	10.33,9.19,9.47,9.71,10.48,9.06,9.22,9.79,10.35,9.15,9.24,9.70
AT4G15430	7.90,5.77,4.59,4.87,7.65,5.46,5.01,4.82,7.90,5.02,4.88,4.44
AT4G15520	8.41,7.09,7.04,8.13,8.33,7.10,7.27,8.05,7.99,7.19,7.27,7.90
AT4G14550	8.14,8.17,8.80,6.77,8.20,7.83,8.33,6.70,7.52,8.22,8.16,6.98
AT4G14230	8.46,9.58,9.54,9.81,8.92,9.90,9.77,9.83,9.29,9.97,9.68,9.81
AT4G14240	3.89,4.96,5.01,4.19,3.64,5.02,4.59,4.20,4.21,5.09,4.27,4.21
AT4G14270	11.15,11.09,11.40,10.79,11.28,11.15,11.30,11.03,11.21,11.28,11.56,11.17
AT1G25275	11.40,10.36,10.26,11.53,11.20,10.34,10.66,11.45,11.36,10.33,10.60,11.69
AT1G25320	7.56,6.95,7.01,8.25,7.68,6.86,7.06,7.91,7.89,7.13,6.98,8.24
AT1G73470	11.60,12.38,12.27,12.17,11.88,12.45,12.35,11.99,11.91,12.44,12.35,12.09
AT1G66900	5.90,6.67,5.74,5.75,5.42,6.80,6.36,5.84,5.90,6.78,6.02,5.84
AT1G66890	8.33,9.32,9.43,9.25,8.73,8.98,9.34,8.60,8.39,8.96,9.15,8.33
AT1G45688	11.09,10.80,10.93,11.47,10.79,10.75,10.89,10.94,11.05,10.70,10.77,10.96
AT1G32220	10.72,12.52,12.43,11.70,10.48,12.61,12.14,11.49,10.36,12.60,12.39,11.43
AT1G26230	9.13,10.50,10.71,10.22,9.36,10.65,10.75,10.27,9.73,10.54,10.80,10.21
AT5G11070	11.92,11.90,12.30,12.54,11.89,11.69,12.47,12.41,11.87,11.76,12.56,12.04
AT5G19770	12.83,11.79,12.00,13.09,12.72,11.73,11.97,13.21,12.75,11.72,11.94,13.11
AT5G19850	8.01,9.41,8.81,7.55,7.66,9.46,9.08,7.46,7.75,9.34,8.99,7.33
AT5G19540	10.26,11.69,11.44,11.26,10.20,11.82,11.63,11.03,10.34,11.80,11.57,10.84
AT5G13090	9.75,9.69,9.97,9.29,9.99,9.38,10.04,9.33,9.31,9.51,9.75,9.42
AT5G20630	11.78,11.31,12.80,10.82,11.43,11.24,12.00,11.11,11.40,11.48,11.94,10.66
AT5G08410	11.28,11.93,12.27,11.20,10.95,11.61,11.86,10.75,10.87,11.74,11.90,10.26
AT5G10730	7.23,8.19,7.73,7.18,6.95,8.24,8.11,7.24,7.56,8.42,8.04,7.36
AT5G21100	5.40,7.94,7.53,5.38,5.08,7.80,8.15,5.77,5.52,8.24,7.87,5.70
AT5G21170	12.80,11.07,10.36,12.68,12.75,10.97,10.54,12.34,12.69,10.99,10.75,12.31
AT5G28840	14.38,13.82,13.90,14.17,14.10,13.73,13.79,14.18,14.18,14.01,13.89,14.06
AT5G08400	8.78,9.42,9.54,8.82,8.95,9.45,9.25,8.72,9.00,9.51,9.35,9.06
AT5G20130	11.77,11.37,11.55,11.77,11.71,11.39,11.36,11.62,11.74,11.53,11.51,11.62
AT5G20380	9.80,10.64,10.19,9.68,10.24,10.84,10.43,10.24,10.13,10.78,10.29,9.96
AT5G20110	9.55,9.56,9.51,9.09,9.42,9.41,9.52,8.90,9.31,9.24,9.67,8.97
AT5G19940	12.33,12.85,12.87,12.47,11.88,12.84,12.65,12.28,12.24,12.95,12.71,12.33
AT4G36970	9.17,8.57,8.94,9.41,8.93,8.43,8.68,8.76,9.32,8.45,8.98,8.98
AT4G36910	9.11,8.76,9.09,9.48,9.12,8.81,9.10,9.20,9.34,8.84,9.21,9.27
AT1G31850	8.08,6.70,7.58,6.82,7.75,6.58,7.22,7.44,7.85,6.57,7.20,7.22
AT3G56680	13.45,12.58,12.75,13.25,13.20,12.59,12.75,13.29,13.26,12.73,12.60,13.20
AT3G56720	10.06,10.31,9.88,10.51,10.43,10.56,10.14,10.81,10.59,10.68,10.09,10.71
AT1G51940	11.08,10.31,10.20,11.88,10.93,10.37,10.13,11.77,11.31,10.47,10.37,11.76
AT5G15910	10.09,11.11,10.73,9.37,9.76,11.24,10.89,9.41,10.13,11.27,10.94,9.59
AT5G16030	12.11,11.55,11.47,11.47,11.84,11.41,11.37,10.77,11.76,11.75,11.24,10.92
AT5G16110	12.24,10.54,10.46,11.66,12.30,10.17,10.53,11.41,11.59,10.01,10.32,10.79
AT5G15850	11.69,10.97,10.34,10.60,11.54,10.80,10.87,10.33,11.45,10.87,10.76,9.84
AT5G14910	12.86,13.26,13.32,13.26,12.83,13.24,13.18,13.11,12.68,13.27,13.31,13.03
AT5G14920	14.28,12.78,12.80,14.36,14.18,12.69,12.90,14.38,14.59,12.33,12.77,14.42
AT5G15450	9.58,11.38,10.66,10.24,9.66,11.42,11.01,10.05,9.63,11.34,10.90,9.60
AT5G14740	13.52,13.20,13.29,13.34,13.43,13.17,13.15,13.29,13.61,13.22,13.29,13.21
AT5G14760	3.87,4.41,3.51,3.82,3.84,3.98,3.82,3.82,3.85,3.53,3.74,3.67
AT1G31710	6.84,10.19,9.90,9.54,7.49,10.15,9.89,9.03,7.71,10.05,9.71,9.59
AT5G27930	8.58,9.49,9.35,9.41,8.99,9.41,9.44,8.98,8.86,9.38,9.31,9.03
AT5G27380	11.06,10.80,11.08,12.06,10.79,10.67,10.90,12.00,11.30,10.94,10.87,12.18
AT5G27280	10.53,11.43,11.59,11.30,10.72,11.40,11.30,10.73,10.70,11.34,11.45,10.84
AT5G26570	10.73,11.13,11.66,11.36,10.69,11.16,11.59,11.20,11.15,11.12,11.65,11.32
AT5G25280	10.36,10.13,10.38,11.67,11.05,10.30,10.88,11.55,9.53,10.54,10.80,11.23
AT5G25460	12.72,12.17,12.17,12.49,12.65,12.04,12.37,12.62,12.82,12.18,12.19,12.78
AT5G24930	12.03,12.18,12.13,11.72,12.17,12.62,12.00,12.38,12.17,12.60,12.05,12.49
AT5G67390	6.03,7.42,8.20,4.82,6.68,7.28,6.93,4.43,5.42,7.20,7.23,4.84
AT5G67030	11.71,13.49,12.60,11.95,11.53,13.66,12.97,11.83,11.94,13.66,13.03,11.87
AT5G66880	11.09,10.87,10.86,10.78,11.18,10.87,10.69,11.03,11.05,10.76,10.91,11.01
AT5G66950	8.20,8.47,8.38,8.82,8.09,8.71,8.72,9.18,8.53,8.56,8.80,9.11
AT5G66570	14.56,14.65,14.72,14.61,14.37,14.59,14.54,14.43,14.47,14.65,14.62,14.44
AT5G65960	10.18,9.71,9.57,10.08,10.41,9.74,9.74,10.47,10.26,9.82,9.50,10.52
AT5G65630	8.81,8.68,9.05,8.70,8.34,8.86,9.11,9.34,9.20,8.87,8.95,9.21
AT5G65730	11.33,11.07,11.16,11.78,11.16,10.81,11.35,11.27,10.74,10.76,11.22,10.60
AT5G65840	6.78,9.53,9.14,7.68,5.69,9.36,9.23,7.00,6.84,9.35,9.28,7.10
AT5G65310	9.51,10.06,10.11,10.57,9.74,10.20,9.97,10.59,9.93,10.24,10.00,10.48
AT5G65000	10.96,10.14,10.29,11.18,10.53,10.18,10.40,11.06,10.73,10.39,10.68,11.00
AT5G64850	8.99,10.18,10.19,9.93,8.67,9.93,9.99,10.02,8.82,9.81,10.10,9.39
AT5G64860	10.59,11.08,11.21,10.97,10.93,11.25,11.28,11.40,11.14,11.34,11.23,11.43
AT5G64840	12.26,12.59,12.15,12.30,11.94,12.40,12.15,11.92,12.31,12.72,12.14,11.76
AT5G64940	11.99,12.02,11.41,10.84,11.73,12.19,11.59,11.27,12.03,12.28,11.54,11.26
AT5G64930	9.73,8.57,8.61,8.60,9.63,8.75,8.75,8.89,9.33,8.70,8.59,8.59
AT5G64330	11.75,11.57,11.46,11.66,11.67,11.47,11.50,11.78,11.70,11.44,11.29,11.93
AT5G63880	10.23,10.12,10.03,10.53,10.41,10.06,9.86,10.40,10.38,10.03,9.89,10.54
AT5G63860	7.70,7.64,7.46,7.50,8.20,7.83,7.70,8.06,7.84,7.70,7.28,7.91
AT5G64170	6.74,9.14,8.88,3.96,5.71,9.03,8.80,4.02,6.35,9.09,8.84,3.90
AT5G63780	8.47,10.74,11.07,9.95,8.18,10.54,10.71,9.43,8.63,10.60,10.81,9.47
AT5G63800	9.49,10.60,9.98,9.72,9.52,10.73,10.34,9.92,9.83,10.87,10.18,10.01
AT5G63140	8.76,8.19,9.07,9.48,8.78,8.39,8.97,9.66,9.21,8.82,8.97,9.33
AT5G63420	6.99,6.98,7.47,7.55,6.90,6.60,7.29,6.65,6.65,7.00,7.70,6.34
AT5G62840	8.73,10.11,10.29,9.58,8.11,10.35,10.32,9.49,8.56,10.14,10.47,9.15
AT5G62980	11.10,11.15,11.03,10.57,11.02,11.16,10.93,10.78,11.14,11.12,11.05,10.99
AT5G62570	6.29,6.56,6.19,6.21,6.58,6.73,6.59,6.68,6.73,6.81,6.21,6.86
AT5G62720	11.03,10.92,11.51,11.38,11.03,10.95,11.40,11.12,10.60,11.30,11.60,11.19
AT5G62350	12.64,13.08,13.66,12.87,12.38,13.11,13.33,12.82,12.35,13.19,13.15,12.62
AT5G62430	8.43,7.58,8.11,2.95,7.40,7.64,7.99,3.91,7.34,7.94,7.64,3.20
AT5G62470	7.68,6.96,6.79,6.64,7.70,6.70,6.97,6.65,8.01,6.81,7.01,6.47
AT5G62200	9.64,9.81,10.05,10.26,9.68,9.71,9.93,9.70,9.85,9.63,9.74,9.55
AT5G62220	7.46,7.53,7.66,6.87,7.18,7.71,8.08,7.57,7.32,7.57,7.85,7.10
AT5G61380	10.31,7.79,8.82,10.38,10.45,8.17,8.73,10.50,10.55,8.39,8.80,10.31
AT5G61590	12.16,10.59,11.13,12.82,11.57,10.56,11.44,12.57,11.54,10.80,11.68,12.36
AT5G61670	11.10,11.59,10.97,10.43,10.52,11.63,11.32,10.33,10.89,11.61,11.34,10.19
AT5G61228	11.19,11.29,10.96,11.24,11.21,11.22,11.04,11.41,11.17,11.28,10.99,11.25
AT5G60850	8.28,7.03,7.40,6.97,9.24,7.11,7.30,7.50,7.68,7.32,7.08,7.54
AT5G60710	8.11,7.16,7.16,8.66,8.25,7.50,7.38,9.07,7.88,7.50,7.43,8.80
AT5G60540	10.69,9.86,10.98,9.74,10.69,9.58,10.37,9.67,10.50,9.86,10.41,10.05
AT5G59540	9.37,10.74,10.91,9.90,9.10,10.68,10.93,9.60,9.65,10.93,11.12,9.77
AT5G59750	11.16,11.17,11.06,10.58,11.00,11.13,11.29,11.06,10.81,11.19,11.02,10.34
AT5G59780	7.95,8.44,7.96,8.42,8.05,8.55,8.45,8.39,7.99,8.58,8.02,8.92
AT5G59130	3.31,7.88,8.60,4.97,2.91,7.95,8.24,4.41,2.79,8.16,8.19,3.19
AT5G58870	8.79,10.41,9.45,9.19,8.92,10.56,9.64,9.21,9.06,10.56,9.89,8.93
AT5G58900	9.56,9.78,9.49,11.08,9.81,9.80,9.72,11.32,9.91,9.90,9.69,10.83
AT5G58650	7.81,7.10,6.91,7.10,7.83,6.84,6.98,7.33,7.14,7.10,6.86,7.27
AT5G58570	11.96,10.03,10.54,11.42,12.23,9.88,10.54,10.77,11.36,9.64,10.47,10.63
AT5G57870	10.16,9.01,9.22,9.06,10.29,9.13,9.23,9.69,9.93,8.85,9.10,9.60
AT5G58070	8.96,10.40,10.15,10.12,8.82,10.25,10.18,9.66,8.84,10.05,9.92,9.09
AT5G57850	9.93,9.58,9.56,9.76,9.91,9.80,9.55,9.88,9.92,9.57,9.63,9.90
AT5G57345	11.01,12.15,11.47,11.31,10.80,12.23,11.47,10.94,11.11,12.17,11.47,10.86
AT5G57660	12.41,10.50,11.13,9.69,12.22,10.04,10.83,9.79,11.43,10.20,10.45,9.71
AT5G57040	11.11,12.31,12.08,11.81,10.64,12.23,12.06,11.49,10.93,12.59,12.13,11.29
AT5G57030	9.32,10.76,10.62,9.57,9.05,10.86,10.52,9.83,9.51,10.95,10.55,9.67
AT5G56600	8.99,10.09,10.16,9.66,8.56,9.92,10.04,9.15,9.05,9.94,10.08,9.23
AT5G56860	7.03,7.08,7.33,7.29,7.16,7.16,7.16,7.89,6.89,7.40,7.00,7.19
AT5G55990	6.26,6.94,7.68,5.25,6.28,6.98,7.35,6.77,5.16,7.25,7.18,6.33
AT5G56260	10.17,10.57,10.64,10.58,10.01,10.35,10.40,10.29,9.96,10.32,10.40,9.91
AT5G56280	10.18,10.30,10.52,10.46,10.35,10.23,10.31,10.23,10.50,10.36,10.48,10.33
AT5G56000	11.30,12.00,13.00,10.37,10.98,11.71,12.58,10.77,10.98,11.68,12.45,10.48
AT5G56040	9.80,8.95,9.75,9.80,9.51,9.23,9.42,9.80,9.52,9.19,9.24,9.82
AT5G55530	10.92,10.31,10.63,10.61,10.83,10.15,10.41,10.31,10.63,10.21,10.41,10.23
AT5G54540	11.80,11.45,11.87,11.32,11.62,11.36,11.16,11.19,11.54,11.73,11.15,11.10
AT5G54960	9.00,9.00,9.01,10.73,9.15,8.85,9.13,10.19,9.44,8.98,9.06,10.17
AT5G54270	14.15,15.02,14.89,14.82,13.71,14.96,14.71,14.56,14.21,15.04,14.86,14.70
AT5G53880	10.39,10.23,10.56,11.30,9.96,10.29,10.57,11.31,10.31,10.33,10.39,11.43
AT5G54130	6.02,5.15,5.17,3.96,6.54,5.24,5.51,5.07,5.36,4.95,5.81,5.18
AT5G54110	7.98,7.82,7.45,8.35,8.39,7.98,7.59,8.34,7.98,7.98,7.59,8.48
AT5G54160	11.44,13.07,12.81,12.33,11.33,12.90,12.78,11.72,11.75,13.01,12.79,12.04
AT5G53970	10.28,9.65,9.38,9.26,10.17,9.50,9.66,9.32,9.94,9.66,9.61,8.78
AT5G53370	8.92,10.02,9.59,10.49,9.13,9.89,9.71,10.25,9.77,9.86,9.77,10.54
AT5G53550	5.42,3.63,3.19,6.21,6.39,3.16,3.96,6.46,5.59,3.60,3.75,6.73
AT5G52570	9.09,9.54,8.93,8.48,8.61,9.03,9.12,8.29,9.10,9.19,8.87,7.35
AT5G52450	6.31,7.46,6.93,7.22,6.26,7.10,7.32,7.90,7.12,7.57,7.10,7.47
AT5G52190	10.31,9.69,9.70,10.42,10.79,9.39,9.44,10.03,9.27,9.55,9.23,9.60
AT5G51400	10.84,9.79,9.77,10.44,10.78,9.72,9.96,10.17,10.32,9.45,9.79,10.02
AT5G50450	3.86,3.79,4.23,3.49,4.55,3.17,4.04,3.80,3.09,3.34,4.34,3.79
AT5G50100	8.91,9.86,9.71,8.08,8.05,9.82,9.49,8.44,8.46,10.07,9.64,7.50
AT5G49760	11.18,11.36,11.37,11.69,10.99,11.53,11.33,11.99,11.60,11.37,11.49,11.82
AT5G49910	10.34,12.00,11.78,11.83,9.73,11.87,12.05,11.83,10.54,11.95,12.24,11.24
AT5G48880	4.63,9.79,9.04,7.37,5.80,9.84,9.40,7.37,6.36,9.80,9.12,6.98
AT5G48930	9.07,10.40,10.19,9.79,8.93,10.26,10.57,9.64,8.99,10.16,10.07,9.62
AT5G48900	11.39,10.49,10.49,10.17,11.21,10.59,10.43,10.22,11.36,10.33,10.31,10.85
AT5G48490	13.01,13.79,13.90,13.03,12.29,13.75,13.78,12.68,12.00,13.76,13.83,12.58
AT5G48485	11.43,11.82,11.24,10.66,11.44,11.51,11.56,10.52,10.80,11.48,11.46,9.83
AT5G48540	6.27,7.21,6.95,6.54,6.42,7.35,8.03,5.83,6.80,7.02,7.59,5.83
AT5G48380	8.81,7.84,8.34,9.34,8.88,8.07,8.34,9.55,9.06,8.11,8.32,9.44
AT5G48250	7.63,6.36,7.67,8.50,8.10,6.65,7.76,8.58,7.43,6.99,7.80,8.81
AT5G47560	11.41,10.30,10.30,11.15,10.89,10.10,10.27,10.84,11.07,10.29,10.22,10.83
AT5G47620	10.95,10.03,10.53,10.46,10.60,9.06,10.25,9.54,10.00,9.19,9.83,8.95
AT5G47240	3.51,8.54,8.55,7.28,5.69,8.74,8.33,6.81,3.81,8.77,8.70,6.45
AT5G46580	10.51,11.41,11.66,10.66,10.24,11.79,11.70,10.96,10.47,11.63,11.74,10.86
AT5G46110	13.02,13.16,13.40,12.37,12.79,12.92,13.14,12.35,12.67,12.97,13.06,12.13
AT5G45800	8.46,9.29,9.26,8.95,8.37,9.14,9.30,8.66,8.53,9.41,9.24,8.66
AT5G45820	9.39,9.63,9.16,8.02,9.06,9.85,8.99,8.10,8.15,10.10,8.47,7.32
AT5G44670	8.94,7.52,7.61,7.50,8.34,7.72,7.78,7.68,8.64,7.37,7.73,8.33
AT5G44190	9.87,10.50,10.27,8.17,9.74,10.46,10.42,8.68,8.56,10.69,9.95,8.16
AT5G44530	7.01,9.00,8.54,6.87,6.64,9.12,8.50,7.67,7.45,8.92,8.55,7.50
AT5G43750	10.17,12.10,12.65,11.32,9.96,12.27,12.32,11.39,10.02,12.61,12.40,11.33
AT5G43760	11.18,10.67,11.25,11.64,10.93,10.40,11.13,11.62,11.13,10.47,11.05,11.16
AT5G43150	8.67,10.75,10.28,9.83,8.64,10.48,10.25,9.37,8.69,10.63,9.95,8.94
AT5G42810	8.07,8.16,7.70,7.83,7.83,8.17,7.76,7.75,7.93,7.89,7.70,7.32
AT5G42650	9.94,11.87,11.92,11.33,10.03,11.99,12.15,11.13,10.47,12.15,12.05,11.49
AT5G42070	10.93,11.40,11.34,10.84,10.66,11.22,11.44,10.63,10.16,11.40,11.17,9.93
AT5G42030	9.31,10.24,10.40,9.74,8.67,10.19,10.11,9.20,9.63,10.41,10.21,9.56
AT5G42100	7.41,6.71,7.81,6.61,6.86,6.17,7.21,6.57,6.71,6.31,6.79,6.36
AT5G40850	11.63,10.28,10.72,12.06,11.28,10.29,10.98,11.66,11.38,10.33,11.33,11.52
AT5G40500	8.60,11.25,11.17,9.97,8.59,11.19,11.05,9.45,8.80,11.15,11.06,9.59
AT5G39860	10.56,11.00,11.00,9.81,10.37,10.78,10.90,8.90,10.48,10.77,10.89,9.78
AT5G40390	5.56,7.79,7.75,3.32,5.66,7.96,8.08,3.63,5.56,7.77,7.47,5.14
AT5G39660	8.91,7.25,6.86,7.64,8.71,6.91,7.31,7.56,8.50,7.00,7.37,7.16
AT5G39410	7.48,6.85,7.99,7.83,7.54,6.99,7.37,7.83,7.37,6.93,7.26,7.85
AT5G39210	10.28,11.78,12.23,11.54,10.27,11.83,12.02,11.19,10.34,11.97,12.10,11.00
AT5G38530	7.19,9.20,9.29,7.97,7.37,9.32,9.30,7.73,7.49,9.20,9.40,7.76
AT5G38520	10.21,11.56,11.71,11.19,10.05,11.54,11.14,11.06,10.26,11.88,11.36,10.53
AT5G37680	5.78,7.08,7.40,5.36,5.66,7.00,7.15,5.91,5.84,7.11,6.89,5.37
AT5G37780	12.19,12.46,12.62,12.36,12.27,12.53,12.42,12.51,12.33,12.51,12.48,12.62
AT5G37260	12.39,6.96,10.89,11.58,12.38,7.89,10.62,11.80,12.18,8.20,10.98,10.79
AT5G37360	10.91,12.42,12.42,11.56,10.62,12.52,12.28,11.33,10.65,12.59,12.32,10.96
AT5G36910	10.89,13.29,13.59,12.42,10.65,13.23,13.39,11.41,10.38,13.41,13.53,11.25
AT5G35970	8.88,12.10,10.48,10.10,8.73,12.18,11.02,10.11,8.92,12.18,10.91,9.41
AT5G35460	7.85,8.75,8.86,6.83,7.58,8.58,8.77,6.73,7.42,8.74,8.42,6.60
AT5G35560	8.08,8.49,8.18,8.26,7.73,8.75,8.29,8.15,8.26,8.66,8.25,8.43
AT5G35735	6.68,7.31,9.04,8.24,6.63,7.53,8.52,8.47,7.71,7.73,8.31,7.98
AT5G24470	9.14,8.28,8.02,10.81,9.60,8.72,8.14,10.18,8.91,9.08,8.28,9.79
AT5G24490	14.01,13.97,13.68,14.36,13.96,13.97,13.83,14.22,14.14,14.03,13.93,14.18
AT5G24610	8.32,7.98,8.14,7.93,8.68,8.20,8.16,8.00,7.86,8.37,8.09,7.11
AT5G24530	7.52,7.81,7.64,8.54,7.62,7.71,7.35,8.35,7.53,7.84,7.27,7.67
AT5G24120	7.75,10.46,9.79,7.13,7.78,10.38,9.88,6.68,6.81,10.42,9.63,5.78
AT5G23730	5.15,5.81,5.99,4.52,5.00,5.27,5.95,4.70,4.67,5.25,5.74,5.00
AT5G23310	9.15,10.34,10.26,9.52,9.07,10.17,10.34,9.52,9.42,10.31,10.34,9.47
AT5G23440	11.33,11.56,11.90,11.17,11.04,11.35,11.47,11.08,10.96,11.39,11.44,10.83
AT5G23210	9.90,9.16,9.27,11.29,9.74,9.14,9.22,11.01,10.19,9.15,9.23,11.13
AT5G23240	6.75,9.44,11.27,10.36,7.64,9.43,10.73,9.98,7.91,9.79,10.82,10.28
AT5G23060	12.10,12.73,12.88,12.58,11.81,12.53,12.53,12.20,11.94,12.72,12.43,11.80
AT5G22500	8.76,7.97,7.78,8.59,8.67,7.92,7.19,8.48,10.23,7.93,7.61,8.52
AT5G22640	12.17,11.81,11.94,11.76,12.01,12.00,11.90,12.11,12.07,11.93,11.99,12.05
AT5G19140	13.45,13.58,13.56,13.63,13.21,13.48,13.23,13.25,13.43,13.41,13.47,13.44
AT5G22390	7.60,8.90,8.65,8.98,7.13,8.50,8.84,8.33,6.85,8.94,8.98,7.87
AT5G18590	10.94,10.92,10.62,11.54,10.97,11.07,10.92,11.56,11.23,10.94,10.88,11.64
AT5G18600	12.70,12.07,12.46,12.10,12.39,11.77,12.25,11.74,11.98,12.03,12.19,11.30
AT5G18680	9.31,9.04,8.90,9.55,9.20,9.08,9.22,9.69,9.24,9.16,9.26,9.99
AT5G18760	8.38,9.26,9.24,8.52,8.38,9.48,9.09,8.46,8.40,9.40,9.05,8.72
AT5G18660	10.26,12.29,12.33,11.68,9.61,12.45,12.29,11.50,10.48,12.71,12.46,11.21
AT5G18670	11.16,10.19,10.05,10.78,10.99,9.85,10.50,10.41,10.39,10.06,10.71,10.10
AT5G17700	3.15,4.20,3.94,3.91,3.24,4.29,4.03,3.92,3.54,4.12,4.12,3.99
AT5G17230	11.32,11.93,12.06,11.65,10.70,11.68,11.99,11.44,10.92,11.86,11.94,10.96
AT5G17300	12.38,10.18,9.82,10.27,12.23,9.98,10.09,10.36,11.67,10.12,10.39,9.44
AT5G16400	9.77,11.49,11.30,10.48,9.30,11.63,11.05,10.49,9.59,11.57,11.18,10.25
AT5G14270	10.33,10.06,9.68,11.06,10.76,10.39,9.83,11.03,10.81,10.34,9.96,11.17
AT5G14040	9.96,9.85,9.96,8.81,9.94,9.70,10.17,9.60,9.74,9.63,9.77,9.46
AT5G14120	13.28,10.66,10.81,12.82,13.13,10.50,11.08,13.16,12.45,10.54,10.84,12.82
AT5G13630	13.39,14.05,13.83,13.47,13.02,14.17,13.87,13.44,13.25,14.10,13.82,13.28
AT5G13640	8.01,8.73,8.34,7.95,7.84,8.92,8.50,7.89,7.76,8.71,8.42,7.75
AT5G13730	9.57,10.65,10.60,10.80,9.68,10.60,10.76,10.77,9.57,10.82,10.77,10.27
AT5G13770	11.53,11.96,11.21,11.17,11.39,12.27,11.58,11.54,11.25,12.28,11.49,11.27
AT5G12110	5.65,9.29,8.89,9.54,4.07,8.78,9.04,9.76,5.77,8.70,8.90,7.96
AT5G12840	9.25,9.49,9.24,8.69,9.52,9.55,9.47,9.07,9.30,9.53,9.26,8.91
AT5G12050	9.45,7.04,7.34,8.56,8.94,6.84,6.85,8.42,8.78,6.58,6.77,8.71
AT5G11790	8.30,10.09,10.12,9.19,8.79,10.06,10.09,9.22,8.93,10.24,10.20,9.33
AT5G11670	10.35,10.47,11.32,10.43,10.60,10.62,10.93,10.75,10.22,10.42,10.58,10.90
AT5G11610	2.12,2.31,2.21,2.21,2.18,2.25,2.21,2.13,2.21,2.26,2.21,2.21
AT5G11580	10.05,10.15,9.99,10.40,10.14,10.29,9.96,10.40,10.01,10.11,10.30,10.65
AT5G10860	12.97,12.29,12.49,12.60,12.69,12.29,12.21,12.48,12.82,12.40,12.34,12.67
AT5G11250	2.55,2.57,2.67,2.66,2.28,2.56,2.63,2.96,2.47,2.56,2.57,2.60
AT5G10470	9.83,11.38,11.19,10.37,9.72,11.32,11.17,10.39,9.98,11.22,11.17,10.14
AT5G10450	13.24,12.35,12.06,12.87,13.08,12.27,12.26,12.76,13.06,12.41,12.23,12.76
AT5G10290	8.74,8.58,8.82,8.71,8.76,8.72,8.70,9.53,8.44,8.61,8.52,9.32
AT5G08260	8.07,7.19,7.34,8.18,7.90,6.78,7.61,8.09,8.69,6.70,7.55,8.43
AT5G08100	10.98,10.68,10.71,10.80,11.13,10.68,10.80,10.97,11.10,10.64,10.59,11.04
AT5G07370	9.77,9.40,9.99,9.68,9.69,9.35,9.60,9.75,9.55,9.28,9.53,9.28
AT5G06690	10.48,9.38,10.41,9.39,10.37,9.71,9.55,9.87,10.10,9.64,9.63,9.86
AT5G06970	10.35,9.88,9.59,10.46,10.47,10.29,9.75,10.71,10.91,10.26,9.96,10.99
AT5G07000	7.07,4.72,4.85,5.94,7.24,4.10,4.85,5.59,6.36,4.42,4.77,5.93
AT5G06980	12.47,11.35,10.78,11.55,12.21,11.36,10.98,11.31,12.21,11.50,11.01,11.49
